Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Frequency,R_Score,F_Score,M_Score,RFM_Score,CLV_Proxy,CLV_Enriched,AvgBasketSize,DigitalEngagement,DealSensitivity,CampaignEngagement,HasChildren,CustomerSeniority
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,0,1,0,0,0,1,0,0,0,0,432,403,0,19,5,4,3,12,63.299879566439174,181.61727249811796,22.736842105263158,3,0.05263157894736842,0,0,6.824657534246575
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,7,2,2,1,5,4.297277409860191,6.763391742086747,4.571428571428571,8,0.2857142857142857,0,1,7.446575342465754
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,44,2291,0,0,1,0,0,0,0,0,0,1,119,94,0,10,2,2,2,6,18.958969882147535,29.741132457829746,11.9,7,0.3,0,1,6.276712328767124
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,52,2782,0,1,0,0,0,0,0,1,0,0,1308,1278,0,24,1,5,5,11,171.6103522645579,270.09381258457546,54.5,15,0.041666666666666664,0,0,7.6219178082191785
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,61,2372,0,0,0,1,0,0,0,1,0,0,900,883,0,25,1,5,4,10,138.49072512647555,236.70625229509898,36.0,18,0.08,0,1,6.498630136986302
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,49,2703,0,0,0,1,0,0,0,1,0,0,303,288,0,17,5,3,3,11,40.91564927857936,109.56974436828864,17.823529411764707,13,0.29411764705882354,0,1,7.405479452054794
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,53,2762,0,0,1,0,0,0,0,1,0,0,222,191,0,14,4,3,3,10,29.337436640115858,69.92192439525851,15.857142857142858,13,0.2857142857142857,0,1,7.567123287671233
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,47,2805,0,1,0,0,0,0,0,1,0,0,433,364,0,20,5,4,3,12,56.34402852049911,160.09804298425115,21.65,12,0.25,0,1,7.684931506849315
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2361,0,0,0,1,0,0,0,1,0,0,89,59,0,7,3,2,2,7,13.759000423549343,23.27103665716591,12.714285714285714,8,0.14285714285714285,0,1,6.468493150684932
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,41,2829,0,0,0,1,0,1,0,0,0,0,1122,994,0,29,2,5,5,12,144.7613997879109,308.4978667784655,38.689655172413794,10,0.4482758620689655,0,1,7.750684931506849
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,41,2398,0,0,0,1,0,0,0,1,0,0,890,811,0,24,3,5,4,12,135.46705587989993,324.0771663333101,37.083333333333336,9,0.041666666666666664,0,1,6.5698630136986305
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2487,0,0,0,1,0,0,0,1,0,0,59,42,0,9,5,2,2,9,8.65902694008846,19.77927600785064,6.555555555555555,7,0.3333333333333333,0,1,6.813698630136987
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,57,2237,0,0,1,0,0,0,0,0,0,1,61,60,0,7,4,2,2,8,9.953062136790344,20.69170775442672,8.714285714285714,5,0.2857142857142857,0,1,6.1287671232876715
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,58,2477,0,0,0,1,0,1,0,0,0,0,1282,1182,1,26,1,5,5,11,188.90997174000807,333.75426296842863,49.30769230769231,4,0.038461538461538464,1,0,6.786301369863014
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,44,2301,0,0,1,0,0,0,0,1,0,0,76,68,0,7,1,2,2,5,12.055627987831379,16.425332940902514,10.857142857142858,8,0.14285714285714285,0,1,6.304109589041096
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,68,2510,0,0,0,1,0,0,0,1,0,0,188,121,1,14,2,3,3,8,27.338645418326692,47.22129663165519,13.428571428571429,9,0.35714285714285715,1,1,6.876712328767123
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,2539,0,1,0,0,0,0,0,0,1,0,23,3,0,5,3,1,1,5,3.3064198503347777,5.331281619144447,4.6,7,0.2,0,1,6.956164383561644
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,65,2428,0,0,1,0,0,0,0,1,0,0,346,294,0,14,5,3,3,11,52.014003294892916,128.8437079503514,24.714285714285715,6,0.07142857142857142,0,1,6.652054794520548
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,43,2233,0,0,1,0,0,0,0,0,1,0,67,58,0,8,1,2,2,5,10.951634572324227,15.482014765385765,8.375,9,0.25,0,1,6.117808219178082
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,56,2182,0,0,0,1,0,0,0,1,0,0,885,868,1,15,1,3,4,8,148.04078826764436,203.71692216863067,59.0,10,0.13333333333333333,1,1,5.978082191780822
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,39,2217,0,0,0,1,0,1,0,0,0,0,767,711,0,21,4,4,4,12,126.27649977447,324.6347224645994,36.523809523809526,11,0.047619047619047616,0,1,6.073972602739726
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,44,2161,0,0,0,1,0,0,0,1,0,0,996,813,0,26,1,5,4,10,168.227672373901,269.94673008835275,38.30769230769231,10,0.07692307692307693,0,1,5.920547945205479
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,46,2782,0,0,0,1,0,0,0,1,0,0,1884,1847,1,29,1,5,5,11,247.1818835370237,464.0539378031226,64.96551724137932,16,0.034482758620689655,1,1,7.6219178082191785
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,69,2586,0,0,0,1,0,0,0,0,1,0,149,113,0,10,1,2,2,5,21.030549110595516,29.5870234022449,14.9,8,0.2,0,1,7.0849315068493155
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,23,4,5,3,12,54.7847619047619,142.69519379844962,17.130434782608695,12,0.391304347826087,0,1,7.191780821917808
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,69,2329,0,1,0,0,0,0,0,1,0,0,23,12,1,6,1,1,1,3,3.6045513095749246,4.81284229354566,3.8333333333333335,8,0.3333333333333333,1,1,6.380821917808219
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,62,2545,0,0,0,1,0,0,0,1,0,0,825,743,0,27,4,5,4,13,118.32023575638506,344.3710878603737,30.555555555555557,10,0.18518518518518517,0,1,6.972602739726027
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,54,2363,0,0,1,0,0,0,0,0,0,1,125,0,0,25,1,5,2,8,19.30808294540838,32.6926619381028,5.0,23,0.0,0,1,6.473972602739726
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,0,0,1,0,0,0,0,1,0,0,34,24,0,10,1,2,1,4,4.868575912122401,6.24325954998266,3.4,7,0.4,0,1,6.983561643835617
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,64,2221,0,1,0,0,0,0,0,1,0,0,1571,1554,0,17,5,3,5,13,258.1787483115714,713.2210665125862,92.41176470588235,5,0.058823529411764705,0,0,6.0849315068493155
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,46,2760,0,0,1,0,0,0,0,0,0,1,1760,1723,1,17,2,3,5,10,232.75362318840578,406.7857544096169,103.52941176470588,6,0.058823529411764705,1,0,7.561643835616438
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,2792,0,0,0,1,0,0,0,1,0,0,39,38,0,6,3,1,1,5,5.098495702005731,8.744213558925027,6.5,9,0.3333333333333333,0,1,7.64931506849315
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,57,2749,0,0,1,0,0,0,0,0,0,1,1021,899,0,21,2,4,4,10,135.56384139687157,258.83554213619266,48.61904761904762,13,0.2857142857142857,0,1,7.531506849315068
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,51,2160,0,1,0,0,0,0,0,0,1,0,897,880,1,14,2,3,4,9,151.57638888888889,255.72507047216348,64.07142857142857,5,0.07142857142857142,1,0,5.917808219178082
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,28,2684,0,0,0,1,0,0,0,1,0,0,1432,1362,1,12,2,3,5,10,194.7391952309985,327.0813356592998,119.33333333333333,9,0.08333333333333333,1,0,7.353424657534247
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,66,2659,1,0,0,0,0,0,0,1,0,0,1188,1038,0,20,5,4,5,14,163.07634449040992,468.19804612680053,59.4,7,0.15,0,1,7.284931506849315
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,37,2502,0,0,0,1,0,0,0,0,0,1,26,25,0,5,1,1,1,3,3.7929656274980017,5.046595563577328,5.2,10,0.2,0,1,6.854794520547945
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,38,2433,0,0,0,1,0,1,0,0,0,0,721,679,1,22,5,5,4,14,108.16481709823263,302.23643396370153,32.77272727272727,14,0.09090909090909091,1,1,6.6657534246575345
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,69,2504,0,0,1,0,0,0,0,1,0,0,1178,1025,0,22,2,5,5,12,171.7132587859425,335.6012011038387,53.54545454545455,12,0.045454545454545456,0,0,6.86027397260274
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,64,2461,0,1,0,0,0,0,0,1,0,0,491,457,0,19,1,4,3,8,72.82202356765542,113.48398034950107,25.842105263157894,11,0.15789473684210525,0,1,6.742465753424658
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,59,2173,0,0,0,1,0,0,0,0,0,1,8,7,0,4,5,1,1,7,1.3437643810400368,2.7891712640051125,2.0,8,0.25,0,1,5.953424657534247
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,58,2242,0,0,0,1,0,0,0,1,0,0,892,831,1,16,1,3,4,8,145.21855486173058,199.2533659730722,55.75,9,0.1875,1,1,6.142465753424657
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2420,1,0,0,0,0,0,0,0,1,0,65,62,0,7,4,2,2,8,9.803719008264464,19.920641160791078,9.285714285714286,9,0.2857142857142857,0,1,6.63013698630137
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,49,2427,0,0,1,0,0,0,0,0,1,0,119,107,0,10,4,2,2,8,17.89658014009065,36.54147864168849,11.9,8,0.3,0,1,6.64931506849315
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,52,2483,0,1,0,0,0,0,0,1,0,0,720,558,0,23,3,5,4,12,105.8397100281917,231.3705288988377,31.304347826086957,6,0.13043478260869565,0,1,6.802739726027397
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,0,0,0,1,0,1,0,0,0,0,917,685,0,25,1,5,4,10,118.60559886605243,215.980879119013,36.68,16,0.08,0,0,7.7315068493150685
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,0,1,0,0,0,0,0,1,0,0,28,19,0,5,3,1,1,5,4.178250204415372,6.925471797593344,5.6,9,0.2,0,1,6.701369863013698
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,0,0,0,0,1,0,0,0,0,1,338,288,0,15,1,3,3,7,50.00810701256587,68.81547824280266,22.533333333333335,10,0.13333333333333333,0,1,6.758904109589041
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262,1096,0,16,5,3,5,13,173.2994732881866,444.3419663943051,78.875,6,0.0625,0,0,7.282191780821917
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,0,1,0,0,0,0,0,0,1,0,1541,1449,0,24,1,5,5,11,219.62709878953532,366.4063085748837,64.20833333333333,4,0.041666666666666664,0,0,7.016438356164383
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,0,0,0,1,0,0,0,0,1,0,125,77,0,10,4,2,2,8,17.808352849336455,37.248196798330234,12.5,13,0.3,0,1,7.019178082191781
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,0,0,1,0,0,0,0,1,0,0,90,81,0,9,4,2,2,8,13.55757325629385,27.822165836735508,10.0,13,0.2222222222222222,0,1,6.638356164383562
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,0,0,0,1,0,0,0,1,0,0,184,153,0,12,5,3,3,11,25.536121673003805,61.69579784046139,15.333333333333334,11,0.25,0,1,7.205479452054795
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,0,1,0,0,0,0,0,0,0,1,894,859,0,31,2,5,4,11,122.85768072289157,269.09208716472654,28.838709677419356,12,0.25806451612903225,0,1,7.276712328767124
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,0,0,0,1,0,0,0,1,0,0,185,151,0,12,4,3,3,10,29.878318584070797,61.37794127735474,15.416666666666666,11,0.25,0,1,6.191780821917808
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,0,1,0,0,0,0,0,1,0,0,152,130,0,12,5,3,2,10,22.644897959183673,57.928808732795446,12.666666666666666,6,0.3333333333333333,0,1,6.712328767123288
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,0,0,0,1,0,0,0,1,0,0,89,86,0,9,5,2,2,9,11.921100917431193,26.648155116343727,9.88888888888889,7,0.3333333333333333,0,1,7.465753424657534
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,0,1,0,0,0,0,0,0,0,1,986,920,0,25,5,5,4,14,146.7740619902121,436.0813568363173,39.44,3,0.04,0,0,6.717808219178083
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,0,1,0,0,0,0,0,1,0,0,255,235,1,14,3,3,3,9,35.48417842165459,67.46745129078512,18.214285714285715,10,0.21428571428571427,1,1,7.186301369863013
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,16,4,3,3,10,50.51681850035038,111.32212223438735,24.6875,13,0.125,0,1,7.8191780821917805
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,1,0,0,0,0,0,0,0,0,1,1486,1310,0,33,3,5,5,13,193.4343794579173,493.8324726212462,45.03030303030303,14,0.3333333333333333,0,1,7.682191780821918
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,0,0,0,1,0,0,0,0,0,1,152,145,0,11,2,2,2,6,20.841472577009768,36.48359258723909,13.818181818181818,13,0.2727272727272727,0,1,7.293150684931507
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,0,0,0,0,1,0,0,0,1,0,952,880,3,18,2,4,4,10,136.26666666666668,244.0764231461906,52.888888888888886,5,0.05555555555555555,3,0,6.986301369863014
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,1,0,0,0,0,0,0,0,1,0,32,29,0,7,1,2,1,4,5.247079964061096,6.655915387815344,4.571428571428571,8,0.2857142857142857,0,1,6.098630136986301
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,0,0,0,1,0,0,0,0,1,0,957,872,0,15,1,3,4,8,141.93620479479887,216.58858030232872,63.8,6,0.06666666666666667,0,0,6.742465753424658
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,0,0,0,1,0,0,0,0,1,0,384,373,0,19,4,4,3,11,59.314430808294546,139.0830745427287,20.210526315789473,13,0.2631578947368421,0,1,6.473972602739726
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,0,1,0,0,0,0,0,0,0,1,494,431,3,23,5,5,3,13,64.07604832977967,189.74457722461887,21.47826086956522,11,0.043478260869565216,3,0,7.7095890410958905
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,0,1,0,0,0,0,0,0,0,1,8,7,0,15,4,3,1,8,1.348729792147806,3.1055319292066703,0.5333333333333333,19,1.0,0,1,5.931506849315069
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,0,1,0,0,0,0,0,1,0,0,53,37,0,6,5,1,2,8,7.691848906560636,15.848063603345862,8.833333333333334,9,0.16666666666666666,0,0,6.890410958904109
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,0,1,0,0,0,0,0,0,0,1,446,406,0,18,5,4,3,12,69.92697594501719,184.36936293325653,24.77777777777778,14,0.16666666666666666,0,1,6.3780821917808215
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,0,0,1,0,0,0,0,1,0,0,25,16,0,6,2,1,1,4,3.9570685169124022,5.739004233830673,4.166666666666667,9,0.3333333333333333,0,1,6.317808219178082
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298,1231,2,28,3,5,5,13,168.72150997150996,399.5889742853567,46.357142857142854,11,0.03571428571428571,2,0,7.693150684931507
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,4,1,1,1,3,1.5653021442495128,1.9528587475003905,2.75,9,0.25,0,1,7.027397260273973
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348,1295,0,21,2,4,5,11,177.8171304662089,363.5706609297351,64.19047619047619,6,0.047619047619047616,0,0,7.580821917808219
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544,1514,0,14,5,3,5,13,209.26847382101744,552.002746661077,110.28571428571429,7,0.07142857142857142,0,0,7.3780821917808215
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285,1247,0,20,4,4,5,13,191.3606691146471,481.43593286771676,64.25,12,0.05,0,0,6.715068493150685
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205,1193,2,32,2,5,5,12,177.34879032258064,399.94089431448765,37.65625,16,0.125,2,1,6.794520547945205
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,7,1,2,2,5,11.95414847161572,16.006259405264178,12.857142857142858,8,0.14285714285714285,0,1,7.528767123287671
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,44,2519,0,0,0,1,0,0,0,0,1,0,66,48,0,7,1,2,2,5,9.563318777292576,12.243384387184529,9.428571428571429,9,0.14285714285714285,0,0,6.901369863013699
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507,1478,0,23,2,5,5,12,205.3976848394324,398.05752875858997,65.52173913043478,3,0.043478260869565216,0,0,7.336986301369863
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0,18,3,4,3,10,62.91310541310541,140.63451047947174,26.88888888888889,15,0.1111111111111111,0,1,7.693150684931507
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0,14,5,3,4,12,119.37273386511966,290.9026876008342,64.42857142857143,8,0.07142857142857142,0,1,7.556164383561644
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0,4,5,1,1,7,1.2399150743099787,2.491480748331585,2.0,7,0.25,0,0,6.4520547945205475
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,15,3,3,3,9,58.311871227364186,112.81573207154602,26.466666666666665,8,0.06666666666666667,0,1,6.808219178082192
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,49,2417,0,1,0,0,0,0,0,1,0,0,907,854,0,14,2,3,4,9,136.96938353330575,243.9194025290089,64.78571428571429,7,0.07142857142857142,0,1,6.6219178082191785
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460,1365,1,20,5,4,5,14,193.35994194484758,537.9739610981383,73.0,10,0.05,1,0,7.550684931506849
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,47,2789,0,0,0,0,1,0,0,1,0,0,597,538,1,29,5,5,4,14,78.13015417712441,244.46644435971274,20.586206896551722,15,0.3793103448275862,1,1,7.641095890410959
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,52,2455,0,0,0,1,0,0,0,0,1,0,47,39,0,9,2,2,2,6,6.987780040733197,10.242834732012014,5.222222222222222,7,0.3333333333333333,0,1,6.726027397260274
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2208,0,0,1,0,0,0,0,1,0,0,18,16,0,5,3,1,1,5,2.9755434782608696,4.931979042191378,3.6,7,0.2,0,1,6.049315068493151
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0,17,4,3,3,10,45.314847942754916,109.21548975632264,20.41176470588235,19,0.23529411764705882,0,1,7.657534246575342
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074,1891,3,22,4,5,5,14,333.48458149779736,855.4502301987192,94.27272727272727,7,0.045454545454545456,3,0,6.219178082191781
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2279,1,0,0,0,0,0,0,0,0,1,34,26,0,7,2,2,1,5,5.445370776656428,8.122646096257533,4.857142857142857,8,0.2857142857142857,0,1,6.243835616438356
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,56,2541,1,0,0,0,0,0,0,1,0,0,992,935,0,26,1,5,4,10,142.49508067689885,233.2741877466075,38.15384615384615,11,0.07692307692307693,0,1,6.961643835616439
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,7,1,2,1,4,6.538289296909986,8.83137501931699,5.714285714285714,8,0.2857142857142857,0,1,6.117808219178082
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,72,2702,0,0,1,0,0,0,0,0,0,1,659,633,0,25,5,5,4,14,89.02109548482605,277.2891064432214,26.36,12,0.24,0,1,7.402739726027397
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,5,2,1,1,4,6.383408071748879,9.14100437053821,7.8,3,0.2,0,1,6.109589041095891
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0,5,5,1,1,7,4.282920469361147,9.41699215250654,5.4,8,0.2,0,0,6.304109589041096
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0,21,5,4,4,13,79.14114748328053,217.735757417003,29.333333333333332,18,0.14285714285714285,0,0,7.7835616438356166
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312,1109,1,20,3,4,5,12,206.5918895599655,446.37824763273727,65.6,4,0.05,1,0,6.35068493150685
